62431	44.765373	10.804421
44289	44.725739	10.306764
37545	44.766506	10.325532
36441	44.849789	10.341077
62524	44.834648	10.339377
39044	44.788696	10.368126
62534	44.808231	10.294893
36568	44.855419	10.100587
62425	44.86129	10.06911
62528	44.821045	10.002472
9156	44.874805	10.083331
9155	44.89519	10.365797
13650	44.733894	10.370071
9153	44.793922	10.353605
9152	44.891674	10.355307
9151	44.775455	10.339476
9150	44.802647	10.304247
9149	44.843594	10.451156
9146	44.850193	10.259686
9145	44.825977	10.337463
9144	44.775528	10.321635
114290	44.814915	10.313191
9143	44.75835	10.237562
114291	44.799854	10.348495
114680	44.971004	10.035655
62506	44.772331	12.131516
37394	44.811996	11.632949
7723	44.643646	11.883447
7722	44.783253	11.736491
7721	44.787582	12.182009
7720	44.669907	12.237227
7719	44.764683	12.14553
7718	44.842327	11.850944
7717	44.652042	12.2339945
7716	44.833374	12.119259
7715	44.830055	11.292143
21670	44.848015	11.644631
7714	44.82269	11.6357565
9103	44.933506	10.535852
9102	44.939224	10.534102
62519	44.847874	11.591542
36862	44.858479	11.58008
62969	44.832081	11.604775
62849	44.823372	11.606963
37729	44.692684	12.218079
35812	44.707371	12.2297
62551	44.72068	12.21368
35847	44.824211	12.176899
9101	45.170086	10.824369
62512	45.156754	10.842306
36198	45.608189	11.559134
37705	45.538094	11.516672
37984	45.326111	10.658358
37679	45.005787	11.28816
9100	45.009693	10.981382
9142	44.9188	10.369552
37831	45.155602	10.76265
8705	45.426556	9.304754
37652	45.25425	10.670297
9099	45.089745	11.140939
9098	45.407154	10.467763
9097	45.31652	10.658948
62504	45.395096	10.475931
62618	45.69313	11.479679
7628	45.87016	11.498774
13279	45.650562	11.421509
7627	45.510002	11.392047
7626	45.75675	11.437099
7625	45.481804	11.686601
7624	45.760765	11.708457
38063	45.68327	11.732247
38749	45.693539	11.518179
7623	45.550285	11.563837
7622	45.482265	11.434091
7621	45.532455	11.503642
37368	45.714691	11.794234
7620	45.513393	11.35978
7619	45.564167	11.546389
36696	45.768604	11.772619
36539	45.381096	11.380051
7618	45.534458	11.522738
7617	45.74605	11.727655
7616	45.694313	11.463528
62843	45.601654	11.494391
37257	45.490799	11.438798
38062	45.698555	11.563407
38217	45.754173	11.745036
7615	45.757137	11.65177
7614	45.470116	11.408517
7613	45.62758	11.30691
7612	45.728107	11.665608
7611	45.721657	11.362455
7610	45.715813	11.341763
7609	45.758777	11.741527
36443	45.364601	10.846346
62710	45.484669	10.942476
37514	45.430992	10.919378
62496	45.446541	10.950141
37247	45.467041	11.018204
36693	45.425175	10.992548
38122	45.412415	10.978697
37219	45.443268	10.819724
37513	45.413372	11.124804
62514	45.394203	11.247933
63071	45.193081	11.300241
37412	45.464973	11.179074
36305	45.304585	11.390851
37528	45.606468	10.796234
37829	45.332005	11.001839
38060	45.477562	10.827019
63261	45.245686	11.140141
13679	45.440674	10.862315
7661	45.28097	11.090049
7660	45.41363	11.125899
7659	45.433594	10.8928795
7658	45.61922	11.033115
7657	45.44685	10.921792
7656	45.69542	10.917003
7655	45.6608	10.893607
7654	45.38603	11.27354
7653	45.415737	11.178158
7652	45.119745	11.414543
7651	45.409565	10.904596
7649	45.766537	10.811029
7648	45.43218	10.922602
7647	45.412045	10.996627
7646	45.457764	10.977636
7645	45.430477	11.058624
7644	45.54257	10.80236
7643	45.60972	10.686981
7642	45.386337	10.897303
7641	45.409698	10.853839
7640	45.330753	10.834495
7639	45.523754	10.875181
13654	45.37093	11.115979
7638	45.544662	11.002956
7637	45.382912	11.024104
7636	45.422665	10.979472
7635	45.384846	10.972563
7634	45.540993	10.726202
7633	45.470028	10.857849
7632	45.449886	10.971568
7631	45.439568	11.016826
7630	45.18449	11.149206
7629	45.438793	10.975411
37830	46.465939	12.204041
35781	46.13858	12.353511
38050	46.181282	12.284286
37678	46.024326	11.9248279999999
38111	46.018742	11.889805
38061	46.36269	11.89309
62836	46.13689	12.203736
62464	46.425938	11.479901
9250	46.552326	11.515747
9249	46.729836	11.642415
9248	46.48465	11.294431
9247	46.82977	11.787836
9246	46.76329	12.032121
9245	46.630974	10.917317
36109	46.623295	11.186243
9244	46.49476	11.392898
9243	46.48116	11.3243065
9242	46.770363	12.175405
63087	46.620167	10.843857
9241	46.744335	11.204859
9240	46.517708	11.504269
37976	46.580379	11.640166
9239	46.444695	11.260561
9238	46.708477	11.65169
9237	46.665478	11.158688
9236	46.843433	11.526195
9235	46.62107	11.143569
9234	46.56275	11.216079
9233	46.34467	11.249955
9232	46.417831	11.250499
9231	46.73312	11.64943
9230	46.798008	11.946973
9229	46.701084	11.92913
9228	46.498642	11.337636
9227	46.311222	11.272746
9226	46.656498	11.14513
9225	46.64522	11.572844
112986	46.563725	11.214049
9224	46.491665	11.306639
36428	46.109253	12.888543
37703	46.106724	12.899868
62520	45.931255	12.871574
62521	45.918045	12.866127
36321	46.03207	12.799508
37529	45.955441	12.49439
37455	45.959301	12.502594
28154	46.094254	13.225193
7502	46.051586	13.203312
7501	45.807682	13.094116
7500	46.096867	13.197337
7499	46.07474	13.272615
7498	46.188972	13.158663
7497	46.0364	13.292344
7496	46.032227	13.217104
7495	46.19496	13.2569275
7494	46.415518	12.586412
7493	45.959406	13.1897
7492	46.096973	13.288515
7491	45.94853	13.063088
62617	45.964462	12.67286
62516	45.969162	12.672462
63349	45.950298	12.66508
36244	45.939091	12.650905
7539	45.938656	12.497316
7490	45.940098	13.078359
7489	46.10738	13.265051
7488	46.099926	13.442263
7487	45.771584	13.023472
7486	46.00822	13.121657
7485	46.11662	13.224215
7484	46.015877	13.218964
62603	46.414837	12.93126
36426	46.015812	13.269325
39787	46.037441	13.246895
37726	46.075226	13.238832
62522	46.07534	13.226274
62825	46.05336	13.246677
62602	46.420158	13.020903
